Location 1,Location 2,Price,Rooms,Bathrooms,CarParks,Type,Furnish
Bandar-Menjalara,Kuala-Lumpur,340000,3,2,0,Built-up,Partly
Sentul,Kuala-Lumpur,618000,2,2,0,Built-up,Partly
Kepong,Kuala-Lumpur,300000,3,2,0,Built-up,Unfurnished
Cheras,Kuala-Lumpur,293000,3,2,0,Built-up,Unfurnished
Sri-Hartamas,Kuala-Lumpur,560000,2,2,0,Built-up,Fully
KL-Sentral,Kuala-Lumpur,2500000,1,1,0,Built-up,Fully
Cheras,Kuala-Lumpur,250000,3,2,0,Built-up,Unfurnished
Cheras,Kuala-Lumpur,250000,3,2,0,Built-up,Unfurnished
KLCC,Kuala-Lumpur,1350000,2,2,0,Built-up,Fully
Sri-Hartamas,Kuala-Lumpur,560000,2,1,0,Built-up,Fully
Sri-Hartamas,Kuala-Lumpur,600000,2,1,0,Built-up,Partly
Cheras,Kuala-Lumpur,430000,3,2,0,Built-up,Fully
Sri-Hartamas,Kuala-Lumpur,560000,2,1,0,Built-up,Fully
Jalan-Klang-Lama,Kuala-Lumpur,290000,3,2,0,Built-up,Partly
Ampang-Hilir,Kuala-Lumpur,900000,1,1,0,Built-up,Fully
Ampang-Hilir,Kuala-Lumpur,900000,1,1,0,Built-up,Fully
Sri-Hartamas,Kuala-Lumpur,4860000,6,6,0,Land-area,Partly
Damansara-Heights,Kuala-Lumpur,8000000,6,6,0,Land-area,Partly
Bangsar-South,Kuala-Lumpur,750000,2,2,0,Built-up,Fully
Bangsar-South,Kuala-Lumpur,699296,3,2,0,Built-up,Unfurnished
Cheras,Kuala-Lumpur,420000,2,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1000000,2,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1000000,2,2,0,Built-up,Fully
KL-Sentral,Kuala-Lumpur,960000,2,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1100000,2,2,0,Built-up,Fully
Bukit-Bintang,Kuala-Lumpur,880000,2,1,0,Land-area,Fully
Setapak,Kuala-Lumpur,489744,3,2,0,Built-up,Unfurnished
Taman-Desa,Kuala-Lumpur,300000,3,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,345000,3,2,0,Built-up,Partly
OUG,Kuala-Lumpur,3400000,6,7,0,Land-area,Partly
OUG,Kuala-Lumpur,3500000,5,5,0,Land-area,Partly
KLCC,Kuala-Lumpur,1000000,3,2,0,Built-up,Fully
Setapak,Kuala-Lumpur,238000,3,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,2000000,5,4,0,Land-area,Partly
Cheras,Kuala-Lumpur,2100000,5,3,0,Land-area,Fully
Cheras,Kuala-Lumpur,2100000,5,3,0,Land-area,Partly
City-Centre,Kuala-Lumpur,630000,2,2,0,Built-up,Fully
Setapak,Kuala-Lumpur,250000,3,2,0,Built-up,Unfurnished
Taman-Tun-Dr-Ismail,Kuala-Lumpur,4800000,4,6,0,Land-area,Unfurnished
Taman-Tun-Dr-Ismail,Kuala-Lumpur,4800000,5,5,0,Land-area,Partly
Ampang,Kuala-Lumpur,650000,2,1,0,Built-up,Fully
Damansara-Heights,Kuala-Lumpur,10000000,6,6,0,Land-area,Fully
Damansara-Heights,Kuala-Lumpur,9300000,5,6,0,Land-area,Partly
Brickfields,Kuala-Lumpur,880000,2,2,0,Built-up,Fully
Brickfields,Kuala-Lumpur,880000,2,2,0,Built-up,Fully
Brickfields,Kuala-Lumpur,980000,2,2,0,Built-up,Fully
Sentul,Kuala-Lumpur,300000,3,2,0,Built-up,Unfurnished
Brickfields,Kuala-Lumpur,880000,2,2,0,Built-up,Fully
Brickfields,Kuala-Lumpur,1200000,2,2,0,Built-up,Fully
Sentul,Kuala-Lumpur,295000,3,2,0,Built-up,Unfurnished
Brickfields,Kuala-Lumpur,950000,2,2,0,Built-up,Fully
Sentul,Kuala-Lumpur,320000,3,2,0,Built-up,Partly
Brickfields,Kuala-Lumpur,920000,2,2,0,Built-up,Fully
Cheras,Kuala-Lumpur,303000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1350000,2,2,0,Built-up,Fully
City-Centre,Kuala-Lumpur,750000,2,2,0,Built-up,Fully
City-Centre,Kuala-Lumpur,750000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1474000,1,1,0,Built-up,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,1100000,2,2,0,Built-up,Fully
Cheras,Kuala-Lumpur,3900000,6,6,0,Land-area,Fully
Kepong,Kuala-Lumpur,218000,3,2,0,Built-up,Partly
Kepong,Kuala-Lumpur,218000,3,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,3589000,7,7,0,Land-area,Unfurnished
Setapak,Kuala-Lumpur,428000,3,2,0,Built-up,Partly
Bukit-Bintang,Kuala-Lumpur,650000,2,2,0,Built-up,Fully
Setapak,Kuala-Lumpur,248000,3,2,0,Built-up,Unfurnished
Sungai-Besi,Kuala-Lumpur,348000,3,2,0,Built-up,Fully
Sungai-Besi,Kuala-Lumpur,350000,3,2,0,Built-up,Fully
Cheras,Kuala-Lumpur,3650000,6,6,0,Land-area,Partly
Ampang-Hilir,Kuala-Lumpur,1150864,2,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1240000,1,1,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,830000,2,1,0,Built-up,Fully
Cheras,Kuala-Lumpur,250000,3,2,0,Built-up,Unfurnished
Segambut,Kuala-Lumpur,238000,3,2,0,Built-up,Partly
Batu-Caves,Kuala-Lumpur,188000,3,2,0,Built-up,Partly
Ampang,Kuala-Lumpur,400000,3,2,0,Land-area,Unfurnished
Sri-Petaling,Kuala-Lumpur,308000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,880000,2,1,0,Built-up,Fully
KLCC,Kuala-Lumpur,1400000,1,1,0,Built-up,Partly
Bukit-Jalil,Kuala-Lumpur,360000,3,2,0,Built-up,Unfurnished
Jalan-Kuching,Kuala-Lumpur,265000,3,2,0,Built-up,Unfurnished
KLCC,Kuala-Lumpur,900000,2,1,0,Built-up,Fully
Kuchai-Lama,Kuala-Lumpur,270000,3,2,0,Built-up,Unfurnished
Kepong,Kuala-Lumpur,400000,3,2,0,Built-up,Partly
Sri-Petaling,Kuala-Lumpur,280000,2,2,0,Built-up,Partly
Sentul,Kuala-Lumpur,486464,3,2,0,Built-up,Unfurnished
Sentul,Kuala-Lumpur,552800,3,2,0,Built-up,Unfurnished
Setapak,Kuala-Lumpur,340000,3,2,0,Built-up,Partly
Sungai-Besi,Kuala-Lumpur,520000,3,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1399000,1,1,0,Built-up,Fully
KLCC,Kuala-Lumpur,1400000,1,1,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,8980000,7,7,0,Land-area,Partly
Jalan-Klang-Lama,Kuala-Lumpur,580000,2,2,0,Built-up,Partly
Dutamas,Kuala-Lumpur,519610,2,2,0,Built-up,Unfurnished
Jalan-Klang-Lama,Kuala-Lumpur,490000,3,2,0,Built-up,Fully
Jalan-Klang-Lama,Kuala-Lumpur,599000,2,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,570000,2,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,560000,2,2,0,Built-up,Unfurnished
Jalan-Klang-Lama,Kuala-Lumpur,475000,3,2,0,Built-up,Partly
Segambut,Kuala-Lumpur,215000,3,2,0,Built-up,Partly
Ampang,Kuala-Lumpur,630000,1,1,0,Built-up,Partly
Ampang,Kuala-Lumpur,630000,1,1,0,Built-up,Partly
Bandar-Tasik-Selatan,Kuala-Lumpur,390000,3,2,0,Built-up,Fully
Cheras,Kuala-Lumpur,350000,3,2,0,Built-up,Unfurnished
Bandar-Tasik-Selatan,Kuala-Lumpur,310000,3,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,480000,2,2,0,Built-up,Unfurnished
Bandar-Tasik-Selatan,Kuala-Lumpur,290000,3,2,0,Built-up,Partly
Sungai-Besi,Kuala-Lumpur,450000,2,2,0,Land-area,Unfurnished
Segambut,Kuala-Lumpur,220000,3,2,0,Built-up,Partly
Segambut,Kuala-Lumpur,188000,3,2,0,Built-up,Unfurnished
Segambut,Kuala-Lumpur,195000,3,2,0,Land-area,Partly
Sungai-Besi,Kuala-Lumpur,488000,2,2,0,Land-area,Partly
Sungai-Besi,Kuala-Lumpur,550000,2,2,0,Built-up,Fully
Sungai-Besi,Kuala-Lumpur,440000,2,2,0,Built-up,Partly
Segambut,Kuala-Lumpur,189000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,340000,2,2,0,Built-up,Partly
Ampang,Kuala-Lumpur,2400,2,2,0,Built-up,Fully
Jalan-Klang-Lama,Kuala-Lumpur,580000,2,2,0,Built-up,Unfurnished
Kepong,Kuala-Lumpur,310000,3,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,288000,3,2,0,Land-area,Unfurnished
Jalan-Sultan-Ismail,Kuala-Lumpur,910000,2,2,0,Built-up,Partly
Damansara-Heights,Kuala-Lumpur,6200000,8,8,0,Land-area,Partly
KL-City,Kuala-Lumpur,900000,2,2,0,Built-up,Partly
KL-City,Kuala-Lumpur,900000,2,2,0,Built-up,Partly
KL-City,Kuala-Lumpur,900000,2,2,0,Built-up,Partly
KL-City,Kuala-Lumpur,900000,2,2,0,Built-up,Partly
Bangsar-South,Kuala-Lumpur,760000,2,1,0,Built-up,Fully
Country-Heights-Damansara,Kuala-Lumpur,11800000,7,8,0,Land-area,Partly
Country-Heights-Damansara,Kuala-Lumpur,11800000,7,8,0,Land-area,Fully
Country-Heights-Damansara,Kuala-Lumpur,11900000,7,9,0,Land-area,Unfurnished
Country-Heights-Damansara,Kuala-Lumpur,11800000,7,9,0,Land-area,Unfurnished
Bangsar,Kuala-Lumpur,5200000,5,7,0,Land-area,Partly
Kepong,Kuala-Lumpur,360000,3,2,0,Land-area,Partly
Kepong,Kuala-Lumpur,320000,3,2,0,Built-up,Unfurnished
KL-City,Kuala-Lumpur,1200000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,870000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,980000,2,2,0,Built-up,Fully
Bangsar-South,Kuala-Lumpur,850000,2,2,0,Built-up,Fully
KL-City,Kuala-Lumpur,5000,2,2,0,Built-up,Fully
Jalan-Kuching,Kuala-Lumpur,285000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1300000,2,2,0,Built-up,Fully
Kuchai-Lama,Kuala-Lumpur,250000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1253000,2,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1350000,2,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1420000,2,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1360000,2,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1300000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1260000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1480000,2,1,0,Built-up,Partly
KLCC,Kuala-Lumpur,1308000,1,0,0,Built-up,Fully
Brickfields,Kuala-Lumpur,500000,2,2,0,Built-up,Fully
Jalan-Klang-Lama,Kuala-Lumpur,908000,2,2,0,Built-up,Fully
Bukit-Jalil,Kuala-Lumpur,3600000,7,7,0,Land-area,Unfurnished
Segambut,Kuala-Lumpur,230000,3,2,0,Built-up,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,808000,2,2,0,Built-up,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,845000,2,2,0,Built-up,Partly
Kuchai-Lama,Kuala-Lumpur,220000,3,2,0,Built-up,Unfurnished
Kuchai-Lama,Kuala-Lumpur,215000,3,2,0,Built-up,Partly
Sentul,Kuala-Lumpur,360000,3,2,0,Built-up,Partly
Bukit-Jalil,Kuala-Lumpur,350000,3,2,0,Built-up,Fully
Desa-ParkCity,Kuala-Lumpur,910000,1,1,0,Built-up,Partly
Kepong,Kuala-Lumpur,680000,3,2,0,Land-area,Partly
Bandar-Menjalara,Kuala-Lumpur,768000,4,3,0,Built-up,Fully
KLCC,Kuala-Lumpur,1320000,2,1,0,Built-up,Fully
Kepong,Kuala-Lumpur,495000,3,3,0,Built-up,Partly
Bandar-Menjalara,Kuala-Lumpur,660000,3,2,0,Land-area,Unfurnished
Kepong,Kuala-Lumpur,700000,3,3,0,Land-area,Fully
KLCC,Kuala-Lumpur,1670000,1,1,0,Built-up,Fully
Segambut,Kuala-Lumpur,630000,3,3,0,Land-area,Partly
Segambut,Kuala-Lumpur,480000,3,2,0,Land-area,Unfurnished
Bandar-Menjalara,Kuala-Lumpur,590000,3,2,0,Land-area,Unfurnished
Bandar-Menjalara,Kuala-Lumpur,700000,4,2,0,Land-area,Fully
Bandar-Menjalara,Kuala-Lumpur,650000,2,2,0,Land-area,Partly
KLCC,Kuala-Lumpur,430000,1,1,0,Built-up,Partly
Sri-Hartamas,Kuala-Lumpur,550000,2,1,0,Built-up,Partly
Ampang,Kuala-Lumpur,930000,2,2,0,Built-up,Partly
Sentul,Kuala-Lumpur,720000,2,2,0,Built-up,Partly
KL-City,Kuala-Lumpur,1460000,2,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,760000,2,2,0,Built-up,Fully
Jalan-Sultan-Ismail,Kuala-Lumpur,680000,2,2,0,Built-up,Partly
KL-City,Kuala-Lumpur,1070000,2,2,0,Built-up,Partly
KL-City,Kuala-Lumpur,1070000,2,2,0,Built-up,Partly
KL-City,Kuala-Lumpur,1070000,2,2,0,Built-up,Partly
KL-City,Kuala-Lumpur,1070000,2,2,0,Built-up,Partly
Bangsar-South,Kuala-Lumpur,765000,2,2,0,Built-up,Fully
Damansara-Heights,Kuala-Lumpur,3881000,6,5,0,Land-area,Partly
Damansara-Heights,Kuala-Lumpur,3881000,6,5,0,Land-area,Partly
Bukit-Bintang,Kuala-Lumpur,1100000,2,1,0,Built-up,Fully
Bukit-Tunku,Kuala-Lumpur,920000,2,2,0,Built-up,Partly
Bukit-Tunku,Kuala-Lumpur,790000,2,2,0,Built-up,Fully
Bukit-Tunku,Kuala-Lumpur,828000,2,2,0,Built-up,Partly
Bukit-Tunku,Kuala-Lumpur,890000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,2050000,2,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,2005000,2,2,0,Built-up,Partly
KL-City,Kuala-Lumpur,1380566,2,2,0,Built-up,Partly
KL-City,Kuala-Lumpur,1380000,2,2,0,Built-up,Partly
OUG,Kuala-Lumpur,6500000,6,7,0,Land-area,Fully
Mont-Kiara,Kuala-Lumpur,1050000,2,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,640000,3,2,0,Built-up,Fully
Ampang,Kuala-Lumpur,850000,3,2,0,Built-up,Unfurnished
KLCC,Kuala-Lumpur,11000000,5,6,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,700000,3,2,0,Built-up,Partly
Sri-Hartamas,Kuala-Lumpur,688000,1,1,0,Built-up,Fully
Cheras,Kuala-Lumpur,420000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1200000,1,1,0,Built-up,Fully
Sri-Petaling,Kuala-Lumpur,420000,3,2,0,Built-up,Partly
Desa-Pandan,Kuala-Lumpur,330000,3,2,0,Built-up,Unfurnished
Cheras,Kuala-Lumpur,350000,3,2,0,Built-up,Unfurnished
Setapak,Kuala-Lumpur,298000,3,2,0,Built-up,Partly
Damansara-Heights,Kuala-Lumpur,4700000,4,3,0,Land-area,Unfurnished
Damansara-Heights,Kuala-Lumpur,5500000,6,7,0,Land-area,Partly
Ampang,Kuala-Lumpur,4500000,9,4,0,Land-area,Partly
Bangsar,Kuala-Lumpur,8000000,5,0,0,Land-area,Partly
Setapak,Kuala-Lumpur,500000,3,2,0,Built-up,Partly
Bandar-Menjalara,Kuala-Lumpur,350000,3,2,0,Built-up,Partly
Bandar-Menjalara,Kuala-Lumpur,349999,3,2,0,Built-up,Partly
Bandar-Menjalara,Kuala-Lumpur,349999,3,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,335000,3,2,0,Built-up,Fully
Damansara-Heights,Kuala-Lumpur,1429123,1,1,0,Built-up,Partly
KL-City,Kuala-Lumpur,298000,3,2,0,Built-up,Partly
Sungai-Besi,Kuala-Lumpur,574000,2,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,480000,2,2,0,Built-up,Unfurnished
Bangsar,Kuala-Lumpur,12000000,5,6,0,Land-area,Partly
Cheras,Kuala-Lumpur,430000,3,2,0,Built-up,Unfurnished
Desa-ParkCity,Kuala-Lumpur,995500,1,1,0,Built-up,Partly
KLCC,Kuala-Lumpur,1250000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1400000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1400000,2,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,1060000,2,0,0,Built-up,Fully
KLCC,Kuala-Lumpur,1400000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1410000,2,2,0,Built-up,Fully
Jalan-Ipoh,Kuala-Lumpur,320000,3,2,0,Built-up,Unfurnished
Jalan-Klang-Lama,Kuala-Lumpur,430000,3,2,0,Built-up,Partly
Bangsar,Kuala-Lumpur,5400000,6,5,0,Land-area,Partly
KL-City,Kuala-Lumpur,1986000,2,2,0,Built-up,Fully
Jalan-Klang-Lama,Kuala-Lumpur,680000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,680000,2,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,370000,3,2,0,Built-up,Partly
Bukit-Jalil,Kuala-Lumpur,1386000,1,1,0,Land-area,Unfurnished
Mont-Kiara,Kuala-Lumpur,1120000,2,2,0,Built-up,Partly
Ampang,Kuala-Lumpur,740000,1,1,0,Built-up,Partly
Ampang,Kuala-Lumpur,859000,1,1,0,Built-up,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,4500000,6,6,0,Land-area,Partly
Jalan-Ipoh,Kuala-Lumpur,580000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,615000,2,2,0,Built-up,Partly
Ampang,Kuala-Lumpur,632000,2,2,0,Built-up,Partly
Ampang,Kuala-Lumpur,632000,2,2,0,Built-up,Partly
Ampang,Kuala-Lumpur,632000,2,2,0,Built-up,Partly
Ampang,Kuala-Lumpur,632000,2,2,0,Built-up,Partly
Ampang,Kuala-Lumpur,632000,2,2,0,Built-up,Partly
Bukit-Bintang,Kuala-Lumpur,1810000,2,2,0,Built-up,Fully
Damansara-Heights,Kuala-Lumpur,14000000,6,7,0,Land-area,Partly
Mont-Kiara,Kuala-Lumpur,800000,2,2,0,Built-up,Fully
Bukit-Bintang,Kuala-Lumpur,640000,2,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,730000,2,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,705000,2,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,715000,2,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,710000,2,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,710000,2,2,0,Built-up,Fully
Sungai-Besi,Kuala-Lumpur,450000,3,2,0,Built-up,Fully
Cheras,Kuala-Lumpur,650000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,2400000,2,2,0,Built-up,Fully
Bukit-Bintang,Kuala-Lumpur,1000000,2,2,0,Land-area,Fully
KL-Eco-City,Kuala-Lumpur,5000,2,2,0,Built-up,Fully
Bukit-Bintang,Kuala-Lumpur,990000,2,2,0,Built-up,Fully
KL-Eco-City,Kuala-Lumpur,1189000,2,2,0,Built-up,Partly
Country-Heights-Damansara,Kuala-Lumpur,735000,2,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1250000,2,0,0,Built-up,Fully
Cheras,Kuala-Lumpur,475000,2,2,0,Built-up,Fully
Cheras,Kuala-Lumpur,460000,2,2,0,Built-up,Partly
Segambut,Kuala-Lumpur,390000,3,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,1300000,2,2,0,Built-up,Fully
Bukit-Jalil,Kuala-Lumpur,370000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,440000,3,2,0,Built-up,Partly
Taman-Desa,Kuala-Lumpur,378000,3,2,0,Built-up,Partly
Bandar-Menjalara,Kuala-Lumpur,409999,3,2,0,Built-up,Partly
KL-Eco-City,Kuala-Lumpur,1450000,2,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,715000,2,2,0,Built-up,Fully
Setapak,Kuala-Lumpur,385000,3,2,0,Built-up,Partly
Segambut,Kuala-Lumpur,335000,3,2,0,Built-up,Unfurnished
Bukit-Jalil,Kuala-Lumpur,770000,2,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,510000,3,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,400000,3,2,0,Built-up,Partly
Brickfields,Kuala-Lumpur,850000,2,2,0,Built-up,Fully
Segambut,Kuala-Lumpur,320000,3,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,695000,2,2,0,Built-up,Fully
Wangsa-Maju,Kuala-Lumpur,330000,3,0,0,Built-up,Fully
Country-Heights-Damansara,Kuala-Lumpur,770000,3,2,0,Built-up,Partly
Country-Heights-Damansara,Kuala-Lumpur,770000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,130000,3,2,0,Built-up,Unfurnished
Jalan-Klang-Lama,Kuala-Lumpur,150000,3,2,0,Built-up,Unfurnished
KLCC,Kuala-Lumpur,1400000,1,1,0,Built-up,Fully
Jalan-Klang-Lama,Kuala-Lumpur,339000,3,2,0,Land-area,Partly
KLCC,Kuala-Lumpur,1359000,1,1,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,1280000,2,2,0,Built-up,Fully
Segambut,Kuala-Lumpur,410000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,900000,2,2,0,Built-up,Fully
Jalan-Klang-Lama,Kuala-Lumpur,321000,3,2,0,Built-up,Partly
Wangsa-Maju,Kuala-Lumpur,388000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1414446,2,2,0,Built-up,Partly
Kuchai-Lama,Kuala-Lumpur,414000,3,2,0,Land-area,Unfurnished
KLCC,Kuala-Lumpur,1344000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1400000,2,2,0,Built-up,Fully
Cheras,Kuala-Lumpur,400000,3,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,435000,3,2,0,Built-up,Partly
Batu-Caves,Kuala-Lumpur,470000,3,2,0,Built-up,Unfurnished
KLCC,Kuala-Lumpur,1400000,2,2,0,Built-up,Fully
Kepong,Kuala-Lumpur,480000,3,2,0,Built-up,Fully
Kuchai-Lama,Kuala-Lumpur,290000,3,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,610000,3,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,750000,2,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,850000,2,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,1450000,2,3,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,950000,2,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,1220000,2,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,1200000,2,2,0,Built-up,Fully
Cheras,Kuala-Lumpur,640000,1,2,0,Built-up,Fully
Segambut,Kuala-Lumpur,180000,3,2,0,Built-up,Partly
Sri-Petaling,Kuala-Lumpur,388000,3,2,0,Built-up,Unfurnished
Taman-Desa,Kuala-Lumpur,620000,3,2,0,Built-up,Fully
Kuchai-Lama,Kuala-Lumpur,520000,3,2,0,Built-up,Unfurnished
Jalan-Klang-Lama,Kuala-Lumpur,680000,3,2,0,Built-up,Partly
Kuchai-Lama,Kuala-Lumpur,435000,3,2,0,Built-up,Partly
Kuchai-Lama,Kuala-Lumpur,560000,3,2,0,Built-up,Partly
Sungai-Besi,Kuala-Lumpur,530000,3,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,5300000,5,6,0,Land-area,Partly
Taman-Desa,Kuala-Lumpur,398000,3,2,0,Built-up,Partly
Taman-Desa,Kuala-Lumpur,370000,3,2,0,Built-up,Fully
Cheras,Kuala-Lumpur,860000,2,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,410000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,395000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,430000,2,2,0,Built-up,Unfurnished
Jinjang,Kuala-Lumpur,870000,4,3,0,Land-area,Unfurnished
City-Centre,Kuala-Lumpur,860000,1,2,0,Built-up,Fully
Taman-Desa,Kuala-Lumpur,486000,3,2,0,Built-up,Partly
Taman-Desa,Kuala-Lumpur,437400,3,2,0,Built-up,Partly
Taman-Desa,Kuala-Lumpur,437400,2,2,0,Built-up,Partly
Taman-Desa,Kuala-Lumpur,486000,3,2,0,Built-up,Partly
Taman-Desa,Kuala-Lumpur,486000,3,2,0,Built-up,Partly
Taman-Desa,Kuala-Lumpur,437400,2,2,0,Built-up,Partly
Taman-Desa,Kuala-Lumpur,486000,3,2,0,Built-up,Partly
Taman-Desa,Kuala-Lumpur,437400,3,2,0,Built-up,Partly
Kepong,Kuala-Lumpur,380000,3,2,0,Built-up,Unfurnished
Taman-Desa,Kuala-Lumpur,486000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,280000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,248000,3,2,0,Built-up,Partly
Taman-Desa,Kuala-Lumpur,799000,3,2,0,Built-up,Fully
Damansara-Heights,Kuala-Lumpur,7500000,6,8,0,Land-area,Partly
Kuchai-Lama,Kuala-Lumpur,280000,3,1,0,Built-up,Partly
Sentul,Kuala-Lumpur,580000,3,2,0,Built-up,Unfurnished
Ampang,Kuala-Lumpur,510000,2,1,0,Built-up,Fully
Ampang,Kuala-Lumpur,530000,2,1,0,Built-up,Fully
Ampang,Kuala-Lumpur,500000,2,1,0,Built-up,Fully
Ampang,Kuala-Lumpur,555000,2,1,0,Built-up,Fully
Ampang,Kuala-Lumpur,530000,2,1,0,Built-up,Fully
Ampang,Kuala-Lumpur,630000,2,1,0,Built-up,Fully
Desa-Pandan,Kuala-Lumpur,370000,3,2,0,Built-up,Unfurnished
Sentul,Kuala-Lumpur,500000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,350000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,329999,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,329999,3,2,0,Built-up,Partly
Bukit-Bintang,Kuala-Lumpur,430000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,450000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,390000,3,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,380000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,380000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,380000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,380000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,380000,4,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,430000,3,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,350000,3,2,0,Built-up,Partly
Sri-Petaling,Kuala-Lumpur,428000,3,2,0,Built-up,Fully
Cheras,Kuala-Lumpur,420000,3,2,0,Built-up,Partly
